    79.00000   409.93591   0.168981E+04   0.125493E+04   0.434881E+03   0.181763E+03   0.818382E+02   0.171280E+03  -0.530779E-04
    80.00000   439.58246   0.168467E+04   0.134569E+04   0.338980E+03   0.106360E+03   0.632991E+02   0.169321E+03  -0.554937E-04
    81.00000   460.88480   0.168135E+04   0.141090E+04   0.270453E+03   0.584992E+02   0.442881E+02   0.167665E+03  -0.585776E-04
    82.00000   458.72604   0.168272E+04   0.140429E+04   0.278431E+03   0.839753E+02   0.282317E+02   0.166224E+03  -0.618986E-04
    83.00000   439.39742   0.168729E+04   0.134512E+04   0.342164E+03   0.159357E+03   0.179486E+02   0.164858E+03  -0.653760E-04
    84.00000   423.81148   0.169069E+04   0.129741E+04   0.393285E+03   0.214425E+03   0.154045E+02   0.163456E+03  -0.690903E-04
    85.00000   427.49784   0.168978E+04   0.130869E+04   0.381090E+03   0.197805E+03   0.213577E+02   0.161927E+03  -0.731090E-04
    86.00000   446.15156   0.168550E+04   0.136580E+04   0.319702E+03   0.124428E+03   0.350139E+02   0.160260E+03  -0.774140E-04
    87.00000   460.04604   0.168198E+04   0.140833E+04   0.273644E+03   0.611102E+02   0.539751E+02   0.158559E+03  -0.818708E-04
    88.00000   452.92647   0.168261E+04   0.138654E+04   0.296069E+03   0.645122E+02   0.746140E+02   0.156943E+03  -0.861583E-04
    89.00000   427.64722   0.168694E+04   0.130915E+04   0.377791E+03   0.129450E+03   0.927889E+02   0.155553E+03  -0.896898E-04
    90.00000   404.07525   0.169109E+04   0.123699E+04   0.454099E+03   0.194889E+03   0.104760E+03   0.154450E+03  -0.916888E-04
    91.00000   401.33330   0.169136E+04   0.122860E+04   0.462762E+03   0.200994E+03   0.108094E+03   0.153674E+03  -0.914843E-04
    92.00000   420.82064   0.168761E+04   0.128825E+04   0.399356E+03   0.143905E+03   0.102226E+03   0.153225E+03  -0.888678E-04
    93.00000   445.46951   0.168330E+04   0.136371E+04   0.319591E+03   0.780445E+02   0.884866E+02   0.153060E+03  -0.842946E-04
    94.00000   455.55592   0.168226E+04   0.139459E+04   0.287675E+03   0.649056E+02   0.696740E+02   0.153096E+03  -0.787750E-04
    95.00000   446.26503   0.168519E+04   0.136615E+04   0.319047E+03   0.116399E+03   0.494335E+02   0.153215E+03  -0.735446E-04
    96.00000   430.98364   0.168913E+04   0.131937E+04   0.369762E+03   0.184849E+03   0.316096E+02   0.153303E+03  -0.697171E-04
    97.00000   427.78042   0.169030E+04   0.130956E+04   0.380742E+03   0.207834E+03   0.195850E+02   0.153323E+03  -0.680799E-04
    98.00000   442.03166   0.168763E+04   0.135319E+04   0.334440E+03   0.165510E+03   0.156455E+02   0.153284E+03  -0.689655E-04
    99.00000   461.35458   0.168363E+04   0.141234E+04   0.271295E+03   0.975436E+02   0.205133E+02   0.153238E+03  -0.721655E-04
   100.00000   467.24993   0.168207E+04   0.143039E+04   0.251687E+03   0.652405E+02   0.331726E+02   0.153274E+03  -0.769491E-04
   101.00000   452.34502   0.168442E+04   0.138476E+04   0.299663E+03   0.951788E+02   0.510139E+02   0.153470E+03  -0.822074E-04
   102.00000   427.25498   0.168857E+04   0.130795E+04   0.380623E+03   0.156458E+03   0.703013E+02   0.153864E+03  -0.867474E-04
   103.00000   411.01430   0.169085E+04   0.125823E+04   0.432612E+03   0.191209E+03   0.869670E+02   0.154437E+03  -0.896344E-04
   104.00000   414.21490   0.168937E+04   0.126803E+04   0.421341E+03   0.168597E+03   0.975886E+02   0.155156E+03  -0.904870E-04
   105.00000   430.35185   0.168572E+04   0.131743E+04   0.368286E+03   0.112139E+03   0.100182E+03   0.155964E+03  -0.896239E-04
   106.00000   442.88424   0.168331E+04   0.135580E+04   0.327516E+03   0.762525E+02   0.944822E+02   0.156781E+03  -0.879652E-04
   107.00000   440.94442   0.168427E+04   0.134986E+04   0.334408E+03   0.951309E+02   0.817651E+02   0.157513E+03  -0.866844E-04
